16144	9.281854599999999	0.7202641
16208	9.348013300000002	0.7226244000000001
16272	9.4224833	0.7293506000000001
16336	9.4855184	0.7334832
16400	9.5081316	0.7412012
16464	9.6188141	0.7516337
16528	9.7447611	0.7526911000000001
16592	9.738173499999998	0.758603
16656	9.793150599999999	0.7627746
16720	10.052435114	0.7677449999999999
16784	9.843273499999999	0.7803172
16848	9.9905837	0.7806315
16912	10.025783500000003	0.786764
16976	10.318521	0.7931916000000001
17040	10.257485500000001	0.8098506999999999
17104	10.548629200000002	0.8069011999999999
