128	0.4312395	47159426.5	2422522.5	0.412114	47357874.0	2439282.0
144	0.633089	66971072.5	3394153.5	0.6096755	67221970.5	3415304.5
160	0.8919455000000001	91678928.5	4596681.5	0.8306074999999999	91988402.5	4622728.5
176	1.1811099999999999	121823685.5	6054684.5	1.1077154999999999	122197879.0	6086140.0
192	1.508896	157946069.0	7792765.0	1.4284854999999999	158391127.5	7830139.5
208	1.919969	200586725.5	9835485.5	1.826082	201108791.5	9879291.5
224	2.4047055	250286325.0	12207421.0	2.262358	250891543.5	12258172.5
240	2.9478705	307585542.0	14933148.0	2.803623	308280056.0	14991355.0
256	3.634528	373025045.5	18037244.5	3.3199505	373814999.5	18103419.5
272	4.2943175	447145509.5	21544284.5	4.075343	448037048.0	21618939.0
288	5.125027	530487606.0	25478844.0	5.031074	531486872.0	25562491.0
304	6.0042314999999995	623592005.5	29865500.5	5.6909255000000005	624705143.5	29958651.5
320	7.0664750000000005	726999381.5	34728828.5	6.570007	728232536.0	34831995.0
336	8.116792499999999	841250450.5	40093411.5	7.652537000000001	842609719.5	40207099.5
352	9.394975	966885795.0	45983811.0	8.812138000000001	968377413.0	46108546.0
368	11.2820775	1104446350.0	52424739.5	10.79776	1106076419.0	52561030.0
