10000000	0.024384	0.008339
15000000	0.037386	0.012587
20000000	0.050365	0.01764
25000000	0.06331	0.020735
30000000	0.076368	0.030332
35000000	0.085914	0.029085
40000000	0.095927	0.03527
45000000	0.110923	0.03955
50000000	0.119961	0.045486
55000000	0.133911	0.048007
