10000000	0.029818	0.027811
15000000	0.045636	0.039541
20000000	0.052575	0.053621
25000000	0.062388	0.062544
30000000	0.072108	0.073897
35000000	0.084863	0.089258
40000000	0.096182	0.098449
45000000	0.107984	0.107875
50000000	0.121879	0.121648
55000000	0.134159	0.131872
