10000000	0.024244	0.006622
15000000	0.038351	0.009994
20000000	0.050097	0.012941
25000000	0.062285	0.018974
30000000	0.072083	0.019354
35000000	0.085129	0.023165
40000000	0.095902	0.034873
45000000	0.108067	0.033082
50000000	0.120002	0.033145
55000000	0.134027	0.047513
