10000000	0.024882	0.012343
15000000	0.036634	0.018491
20000000	0.049716	0.026551
25000000	0.06221	0.030791
30000000	0.074791	0.039448
35000000	0.083997	0.043064
40000000	0.097531	0.049205
45000000	0.108018	0.055765
50000000	0.129496	0.062732
55000000	0.135435	0.071636
